"","WT.sham.1","WT.sham.2","WT.sham.3","WT.isc.1","WT.isc.2","WT.isc.3","Trans.sham.1","Trans.sham.2","Trans.sham.3","Trans.isc.1","Trans.isc.2","Trans.isc.3"
"1451260_at",7.32586533453678,7.24279329933218,7.45866035620109,7.8435497781631,7.54636935360361,7.11225725204236,7.73282995845647,7.75706196772052,7.70484001497245,8.02924899651588,7.97899078852564,7.84742518032824
"1460677_at",8.66729063226326,9.27224291760733,8.48168395511695,9.01856971473363,8.91657638811438,9.25349477882261,8.67894438961475,8.82337428695993,8.8888520563354,9.23380819386832,8.71996752233241,9.4576918107696
"1460371_at",6.24659709148425,5.5528157019537,6.68198630819041,6.14213909444726,5.24090304274613,6.32581137299197,6.45797528755718,6.39426858681764,6.31541999926862,5.21257370840916,6.05228492770516,5.95962690779811
"1428529_at",8.72096692321413,9.00304426675286,9.02852565731492,10.3369097845276,9.92736791137789,10.3062960012493,8.96028655112851,8.62359586053485,9.08221117471718,10.1239325736044,10.2500441243659,10.1738870101714
"1426609_at",7.97046194312186,7.84206394024407,8.08505088527295,8.94697633476288,8.68561416660578,8.96808983418046,8.09085039086376,7.98269371911571,8.01106621900081,8.7560101809929,8.72796465204055,8.87547700844836
"1452376_at",6.34117056475874,6.79597533100165,6.56368573699333,6.01809980621887,6.03501291851857,6.21988734351746,6.58099795008328,6.365146399034,6.77618183419842,6.46859539885848,6.78999745577884,6.72066545249288
"1417218_at",7.57091913022766,6.9313771178624,7.31495806590125,6.2550793579663,6.78816413253773,6.27285998484718,7.33000637559028,7.50667230101528,7.42978836477635,6.63292916106292,6.22964035919131,6.67415128587493
"1430195_at",7.39398288268554,7.46085918819486,8.04340849725085,7.92605192074919,7.95568579307393,8.12469282965216,7.26142874004792,8.14079739286769,7.86006706661019,7.92217993510086,7.74963517038384,8.29822840874485
"1425343_at",6.77899624549439,6.97479948398035,7.1482071348036,6.64818576544763,6.60441526901606,6.42437565806835,7.35905373721769,7.16965451552817,7.06966300320009,6.89223534401153,6.7887293572267,6.30213599278708
"1438832_x_at",8.68163048775684,8.67533205119375,8.52773636575166,9.23530751827174,8.50339802717917,8.81170707377585,9.90045991323646,8.77664844155784,9.32923228343431,9.68162749083364,9.23422075442574,9.30343441149139
"1426606_at",8.67625311184904,8.65880232889374,8.57485692328755,8.50304935901301,8.70936321774699,8.63021502453039,9.2426820367621,9.14650405567672,9.1836674546826,9.29799018912396,8.80797716803336,9.1208732172462
"1450080_at",10.2111388742878,10.1382751457276,10.2804777240129,9.0095533364469,9.28975872665064,9.45161756039327,9.89148293774634,9.86841634285615,10.3384991575781,9.47214170760562,9.18133489241805,9.21398928757077
"1427089_at",8.48271948697283,8.62257154589359,8.50349164315297,9.23802991489115,9.0746683051413,9.37814271764912,8.60394744894076,8.50546835649689,8.27814531874786,8.54734562256566,8.99200574220673,8.92082782096455
"1460370_at",7.49590085940307,7.39200869490394,7.59259748240237,7.59039215237485,7.58746702783038,7.31750399069312,8.17586147664399,7.99909188190601,8.16507037175758,8.05797259750756,7.58559747504967,8.04271337007589
"1419517_at",8.26030046559644,8.00773345479061,8.6594921658389,8.63403266546461,8.36194438256296,8.60495662858179,9.72134670988401,9.42057723807303,9.63480347375913,9.39725389636489,9.43990088518324,9.43481811154612
"1417345_at",6.9400085665032,7.03564618403924,6.41639843540209,6.69337084382849,6.96899941442829,7.07335720958288,6.41107534838333,6.79958712971999,6.57087747309939,6.82295326153353,6.86928939473308,6.39703150954423
"1424790_at",8.37076591778373,8.27484282954988,8.29165200932373,7.44627523802393,7.5190575640181,7.63764288326627,8.34412399770175,8.13972424991019,8.1119723302068,7.83618363772592,7.63191858762069,7.886215373827
"1428875_at",8.78417111164632,8.89222557324097,8.85973200308173,8.50027366199769,8.65201952308105,8.29929889261518,8.60253400600493,8.89982197019914,8.77191800269266,8.40390462563578,8.23237133493329,8.27366002049106
"1424573_at",8.37520585162263,9.048407579739,8.34809193231816,9.29423648390321,9.00958833871125,8.74191297823208,8.14325260797842,8.66301700108807,7.99203632011212,8.32075044871056,8.14909533726143,8.05763901144471
"1424058_at",6.8348339420506,5.55183418000274,6.56222101775116,7.18765468539354,7.1090949820271,6.96197437679219,6.16483905007075,6.5355538966969,6.70300695701442,7.25590515376383,6.9976926480224,7.13025705559706
"1423380_s_at",6.72911615356027,6.90828262045258,6.61324423621235,6.07825635597935,6.76471980934801,6.54499706040504,5.95911652725277,6.39386101066035,6.05368218853484,5.89543175141273,6.56001420042808,6.53161534996153
"1425267_a_at",5.37369743030382,5.09890331245452,5.78359954814748,5.25421839278035,5.95459257961067,5.58773469815259,6.00200450279981,5.95334302522071,6.0117863808445,5.34129602471853,5.40963297590465,5.40087288606245
"1448678_at",9.06225879450515,8.9235504146449,9.07978579811216,10.2742675836693,9.86134209136616,10.2730204218376,9.37719726073886,9.18949360548874,9.25287003000899,9.63968415786452,10.0175898805387,10.0223433664774
"1423003_at",6.00793924927288,6.373138019735,5.7990970206529,5.95423817431006,6.42957577719834,6.50520485213365,6.19271955711809,5.74436427665338,5.78731391724303,6.11901360593724,6.04426563849792,6.29411963952184
"1451751_at",6.6729742493532,6.89439429599756,6.85007633603756,7.2867190601925,7.59049321127117,7.64731147855905,6.5414915704829,6.57538859347907,6.16497055167942,7.13984654467429,7.54431562291636,7.14337356366189
"1427716_at",6.9549811090576,7.0438511745878,6.2067910344516,6.28837771751785,6.2093563057822,6.92803643137055,5.44129829974064,6.36875254986564,5.33693380639845,5.44952956382609,6.80528032123625,6.24890643484456
"1420526_at",6.62480656836,6.7197898178763,6.27103328391718,5.99352287082158,6.60895181556419,6.69058051466144,6.36670106799382,5.76388782475276,5.4532990581348,6.16561918174524,6.25800048083958,6.50878608999901
"1426768_at",9.02531094395034,8.5629776409282,9.09762986966925,9.2879798072447,9.50430176675038,9.19175832720926,8.95295851187793,8.64008020344717,8.86782152059157,9.55780887116887,9.39364671084789,9.47173411615014
"1429907_at",7.94991885574261,8.05414003105792,7.72427044055886,7.26604683585399,7.51386910858832,8.00244214281724,7.25254792261471,7.69314768651371,7.89506250151891,7.24045872396825,7.73964610852804,7.72871571866131
"1428265_at",8.62096016620782,8.69232084493653,8.46076375472987,9.50713130593926,9.29185172453428,9.45739539626806,8.99355926052107,8.92158373204064,9.07349306079652,9.26723313064455,10.075548396553,9.66908055568262
"1428781_at",6.63780540315199,6.46453944925923,6.93454335049214,7.59404936561176,7.65837224073041,8.76823580355751,6.19163704008431,6.51062301852208,6.66466539248027,6.34010132237491,7.06785260600261,6.91357658593936
"1438477_a_at",9.4123857892191,9.33821073602688,9.28335759630163,8.16778034667204,8.8177634452219,8.56610325021927,9.26264207880647,9.28973733298316,9.44207096189567,8.81024319712083,8.6928237745703,8.75644028038566
"1435780_at",11.9850848174005,11.7821893913789,11.756476070138,11.7031702412257,11.97691265078,11.473461337479,11.3201533101719,11.280584054308,11.0908457978158,11.1837680921066,11.0855836172548,11.2706285982815
"1454221_a_at",6.12943713455184,6.25405535943508,6.14162107547439,6.0160883469744,5.69362217904142,6.39463963757533,5.68487943552626,5.61264825546189,5.84604410856697,5.79508285129748,6.18440293601975,6.17321314730622
"1452277_at",8.01169616567932,7.76487239649371,8.10538932355,7.22602479378015,8.2611425413005,8.15988336830043,7.06117182937024,8.60490468837709,8.15666741491238,7.49113975598021,7.61827382594043,8.23970326027218
"1417915_at",6.21114135131586,5.99796186057367,6.29946355840174,6.62834400664961,6.48059445478515,7.01886616081244,6.30120176150807,6.05253564430908,5.34208797244169,6.54191054402541,5.964393147481,6.21434968240467
"1428895_at",7.95386916642554,7.38895659441609,8.02307913739118,7.68872179705824,7.50029747365856,6.73800609794943,7.76153448277492,8.26251199151302,8.04202400475779,7.71734622565229,7.4296915323358,7.62782739258001
"1427082_at",6.54138625213684,5.79934577964105,6.57002149185155,5.50739056404008,5.69823100097305,6.17856610262582,7.23008932446117,5.66570396163647,7.05115377325248,6.47849679367007,6.11882505459898,6.6093831377779
"1428790_at",6.14216741991891,5.81003574498983,5.86433598769785,5.33167584727046,5.55233879975881,5.66585235230106,5.84382800962832,5.26162553200365,5.34962188020803,5.51890414544774,5.2237028627639,5.32105602372162
"1455072_at",10.074515844559,10.0463449456969,10.0776029154729,9.44853783665234,9.50900186310479,9.58281565769262,10.138919849857,10.1065314315522,9.89837413094332,9.5634538193589,9.44588948363204,9.47310651474677
"1449301_at",6.11394124688541,6.33732103258194,6.00411709356123,5.3166538594755,5.80909701092884,5.89475665731373,5.89612860299845,5.52552750845745,5.45920079553594,5.22196523838148,6.06570295084628,5.33219826410366
"1456370_s_at",7.72048104124538,7.60963584475903,7.86157438318225,6.76565482619812,6.62894803798887,6.88714192111057,7.62317094958519,7.81862461320287,7.38883292140421,6.86766578870122,6.57660066447578,6.86972283323097
"1424248_at",9.61139074975341,9.92424346442258,10.276444969641,11.2940138953074,10.3236556272937,10.9856893509281,11.1993234200751,11.0847754064941,11.0157948659087,10.8733076229858,11.1857582255269,11.0467444387238
"1419971_s_at",11.005037263964,11.0742149715692,10.8692264981337,10.4238289735852,10.6561576705551,10.2145340186208,10.7324865015286,10.9876493460653,10.5408527949297,10.4109449777796,10.2912632782317,10.1573449744245
"1422524_at",7.65611791089964,7.57467878987873,7.87193670939937,7.57738394874358,7.55630752356485,7.50698764335568,8.32467382795484,7.97390829843921,8.14178614928159,7.97078596477162,8.18884215486411,8.16982216514806
"1431951_a_at",8.34916382745147,8.66721790756798,8.05158808364454,8.97937549017829,8.72018714663907,9.34875425671885,8.0976207796206,8.11535234566538,8.18893629945676,8.73196138671154,8.85013079683928,8.76301992044157
"1427737_a_at",7.36363168919828,7.34234169840104,7.34861931762233,8.01779664356072,7.90536344270037,7.97415280918171,7.32076954986197,7.45543352682398,7.60556277064175,7.83401758491215,8.05861044716424,8.14177723628112
"1451908_a_at",8.69472124796354,8.46718642617673,8.40917839070936,8.48757196881232,8.36896891914288,8.02590618177426,8.38615477573515,7.752858331596,7.84064993247598,8.36542992541565,8.02840648129217,7.93940249402204
"1448929_at",6.94516741446304,7.17759126871889,7.1240460128229,6.69631639680271,6.43214269350443,7.26738264516694,6.89382479285122,6.99259074779062,7.40263914035095,6.33688995779187,6.9290585477374,6.60208616929499
"1426971_at",5.70729659724823,5.63318258081657,6.02920973174027,5.26896678359992,5.1396851312117,5.04824684151413,5.76255729361477,5.14627212292021,5.85569295410813,5.17638454772354,5.53540539201191,5.7611390788644
"1419816_s_at",7.57721188644298,7.74972968810897,7.55610768295877,9.23638892199907,9.10795136330006,9.18900879349828,7.58203781223945,7.43746890492717,7.76588659661648,8.48885216019894,8.86230425069578,8.52248366101814
"1453092_at",5.6303069780974,5.82185648213199,5.94984385719037,5.39220651847675,5.53299645352476,6.00778667796721,5.27733094945794,5.36761479426708,6.00190983077217,5.69812080599769,5.92598351653273,5.83464787756962
"1429650_at",9.30970357493864,9.00020457942525,9.19236440958541,10.4798065025963,10.4402210947051,10.4661281679816,9.1788081473398,9.27232250107306,9.1464622880816,10.2443086634367,10.2963033057752,10.7197191391265
"1429144_at",10.2079760593081,10.3157602121989,10.369564950543,10.9673693045753,10.8750572414144,10.7581036955714,10.6489220821752,10.5834501111591,10.6434493260172,11.0762376766363,10.9096388736025,11.0183847883046
"1416700_at",7.65610070005355,7.57856207698181,7.73654970906076,9.50222089035504,9.46656428423397,9.3153380903062,7.53230036351339,7.87878952028198,7.14092947927218,9.08189271433968,9.06709916162876,9.42488963811721
"1418569_at",6.21620576688,5.19161385486998,5.80075338034849,6.07814916643883,6.26186205133719,6.38539318430672,5.64558562806983,5.99028253201447,5.64152449180956,5.7046436245361,6.1309692677703,5.9565275700895
"1429758_at",7.71869060844957,7.64442742533875,7.90427331195904,8.26630391462283,8.15786219176577,8.21467396034567,7.91649369944774,7.62956629101822,7.76389415065235,8.1474041347983,8.3070003097781,8.20797380326361
"1455700_at",9.07582737069302,9.21266711248338,9.04439316614695,8.60821031818606,8.57949452364283,8.3941965803899,9.36662649957415,9.28120677313968,9.29400113755843,9.02051430508655,8.44159539002531,8.66741936694398
"1456488_at",6.48824470502084,6.32618530549659,5.68113907172566,5.7141033125988,6.23754615431118,5.69778882449939,6.48564926854341,5.98494619454457,6.18852399021164,6.20559873873723,5.87383795451881,6.38994055762896
"1437746_at",7.67349253575155,7.61466169866049,7.98560057408342,8.83546280964113,9.13681055246005,8.55873288906893,8.22991300041977,7.62763140694313,8.35345571861652,9.29059541141844,8.71769801484046,8.94343485490014
"1429033_at",8.16817881671159,8.21127868821648,7.82043286476855,8.84630349890534,8.76887459289583,8.89705103526155,8.17931976055095,7.94799680580615,8.21356554699258,8.47524473907118,8.73755832739981,8.74303709807796
"1424739_at",5.61683314408369,5.93704486033982,5.24481457268239,5.83193628616394,5.6351664239042,5.55683009782657,5.76924234053921,5.74401489526752,5.26915786209179,5.68537723699737,5.22718457546057,5.19024676974052
"1424594_at",9.64306644932608,9.86511729599248,9.68817175220447,10.9316460846038,10.6321590022865,11.3520861412908,9.55981556026987,9.65881581847708,9.5370315843387,10.0191725394381,10.6923400627447,10.2725909706575
"1424870_at",5.59913945262061,5.73034944953419,5.71911255368029,5.953729477861,6.06329050880265,5.87842256315064,5.92282798048732,6.08770508005426,6.27035806455757,6.62539148516097,6.69383034076629,6.36300261785607
"1431070_a_at",6.40068319180783,6.21822956272988,6.84863869652008,7.09721599407416,6.48268411848388,6.73802160306838,7.687644086931,7.30683532378984,6.83210216932233,6.29839602963251,6.80534237507506,7.21503728023574
"1424098_at",8.33631486265671,8.00590577358399,7.76971712228514,7.51650195254733,8.52979010781176,8.55986460878229,6.87654202657685,7.94369212026279,8.13267193929681,7.77447961416473,8.59462438433433,8.04797132458875
"1418801_at",9.93345302776444,9.37973929206617,9.54738783960485,9.66235958752201,9.45184121939338,10.1737796095727,9.5022978454868,9.35259049865499,9.94326233945641,10.033435087338,10.1587855799866,9.56739724777754
"1420247_at",6.94915585035341,7.1167587472627,6.55365327566388,6.71583071759384,6.58832284408418,6.89466265601627,6.22492824889556,6.24902696178042,6.68898279362724,6.18295816840905,6.71170750984841,6.28214820569803
"1455908_a_at",8.7197206261528,8.83888817269178,8.77855572990759,9.37683765641716,9.32208192977519,9.37191648005124,8.7645230687014,9.21206915771608,8.84002964700349,8.93047550040719,9.27602156319665,9.17530692860522
"1448021_at",7.20243494927998,6.8314229173483,6.97905257790698,6.75655898452064,6.96743166672598,7.60741280025816,6.508086155816,6.75078630610951,7.28638044731686,7.45861960593354,6.97125121919159,7.27878926555376
"1420150_at",9.43515686924214,9.4686242385328,9.65618044059354,10.8593982565097,10.5472398743631,11.0400100193058,9.15749992799243,9.03435514377091,9.83378349777303,10.5682643761931,10.7558852518198,10.6028782242809
"1424003_at",8.61837715199941,8.39971558583951,8.7066265732163,7.98701883438668,8.27796774967186,7.68849464293249,8.86984155220418,8.80783872884131,8.71029542924128,8.47541417489321,7.79739281621274,8.36908108479094
"1425887_at",7.08771631477511,7.08186199552292,7.64656129867765,7.92347317909796,7.75389129989163,7.34307629986105,7.57792494557615,7.44247713971226,7.1226210300337,7.55321105855384,7.44824707744776,7.65527749167594
"1427160_at",8.16547086754538,8.06074598757802,7.92869867549952,8.97230834600808,9.22425303363278,8.86238163011996,7.88133228110307,7.82306242766915,7.74527762179591,8.71874171912797,8.0796509160918,8.72427161307455
"1428306_at",10.8201783719492,11.0420844181998,10.67715226258,11.4866283583255,11.6957292973806,11.4826589632193,10.8109576946068,10.9240648142845,11.2521240645221,11.5845587472978,11.5483005987209,11.6054932370909
"1425294_at",5.68770057793816,5.61978190845534,5.19908352550152,5.79989560646463,6.09427252191065,6.05787161273743,5.20242596812997,5.13308336916397,5.5111337905293,5.89795842568015,5.90205088095202,6.0041185735679
"1418130_at",6.47695605169427,6.91079523261203,5.91435039014682,5.93857700822812,6.82011939302244,6.67691198387937,6.4188628397665,6.30844213610164,6.4670657722983,6.73184461364546,6.07397920487867,6.15078443278744
"1428592_s_at",8.04615895077408,8.05032080919719,8.1981462714928,9.07659325286425,8.72697786086644,9.21331676969751,8.27452142070302,8.1113309852281,8.23374899684407,8.79201995142395,8.67348067914927,8.74617376218481
"1434048_at",8.1030315336693,7.54668040161965,7.81221545445736,8.59819001202772,8.89708253477322,9.40533188994865,7.82327180363981,7.71219451652139,7.63770496384484,8.49400306621068,8.74177429823852,8.71337375263757
"1424970_at",10.7745889724152,10.9370680496354,10.9302289781198,10.4235814697907,10.3351652227294,10.310890330235,10.8601134407836,10.8436087926493,10.5638674812418,10.4785316677916,10.3313419019779,10.4234246626498
"1438654_x_at",11.3933248529861,11.1468920569488,11.6264858019574,11.279858586291,11.1044785365136,10.8671451802908,11.8254418697488,11.4894216691517,11.6492808087602,11.5698939541793,11.3572656974506,11.6138464384733
"1427344_s_at",10.252147970892,10.2294157139232,10.4827676602979,10.2977886299797,10.4030417612262,10.4425107073753,9.80712428897351,9.78992755710974,9.82535805631962,10.0677866847395,10.0496408659822,10.2275031820739
"1424145_at",7.70566405528462,7.82724027073597,7.7769216141089,8.39173413420091,8.4545942305496,8.20444552717013,7.97296493685146,7.84586121654201,7.84641869023348,8.35801900615269,8.17008142563119,8.36645222279139
"1449973_a_at",6.19419005697311,6.35525164971488,5.99886918453014,6.31473818675299,6.18271586522364,6.32480423659928,5.84574029743745,5.90290616931512,5.6315796823046,5.70380820027465,5.9437093876383,5.68044963744505
"1452263_at",7.70721256267404,7.79377051053747,7.73444829264873,7.2102876258568,7.12994077615337,7.11687381135685,7.68125593179774,7.55073487225585,7.48097968746213,7.60389953349336,7.18420550694816,7.31011994322422
"1430271_x_at",6.60450360108221,6.24812918759371,6.26507209133384,8.17791330226774,7.47983328053065,7.73321462971142,6.6225852979832,6.45594876110442,6.34407390952479,8.06114194270559,7.90513843116573,8.35049242243796
"1426847_at",7.34602074495807,7.0519666488447,7.21026321337026,5.49547193399928,5.8925845422999,6.36665228666565,7.26263964045206,7.27671612311308,7.34396986852198,6.61047317855817,6.03662463156061,6.25914380840069
"1418916_a_at",5.2974812173294,5.84702041669083,5.77926877185702,5.62437129152487,5.20151102145901,5.61054352323752,5.26244848394271,5.86700440019695,5.70539717026235,5.48848498076124,5.88847148730792,5.65910588330309
"1427080_at",8.44520348861721,8.18640470155503,8.23556554502202,7.74713345944953,7.70044169261644,7.58028073726587,8.25037629897872,8.23900265982754,8.28647991892929,7.96212718222191,7.67401015155417,7.93618593430574
"1450960_at",5.23869543002386,5.58091721201491,5.30975286130292,5.4081689126699,5.52380935051401,5.25685573572989,5.61223008978671,5.78175922158268,5.74642931417844,5.99536880845861,5.87680090335993,6.04196494422701
"1425769_x_at",6.23228270485474,6.10724531777857,6.57040012058217,6.08627843388279,5.96779916429659,6.19814527007673,6.77270060566095,6.55091109970683,7.07770316484765,6.16158043166448,6.01022467625167,6.32209377907277
"1420588_at",5.50952555296047,6.11516752189109,5.82785981151065,5.91343365781916,5.26754809789833,5.96302746877756,5.72631113040152,5.40954807748755,5.27937849132722,5.7998726190053,5.79607737287593,5.24717437386783
"1452294_at",6.35458938369331,5.97696737218083,6.29792223581509,7.35720298031064,7.21317319537736,7.04056891849317,6.33509890720624,6.3768385189947,6.14541839633828,6.91377769925381,6.85514276421064,6.88679284028197
"1424713_at",9.58240594100128,9.15026982786677,9.14683722181339,7.02668927843947,9.17187505888815,9.96880919009485,8.00396886007814,8.90822555161164,9.33758387129741,7.87922034538189,9.8346183118367,8.7598465048948
"1424445_at",5.78893076746422,5.26303686097278,5.7134190821142,5.82815694975286,5.35049488560842,5.17551895479298,6.31526829131038,6.27432069028105,6.38202415117148,6.04928297168212,5.83206412697177,5.87775123908373
"1453355_at",9.02182384980448,8.81215908602744,9.19610842106285,8.83687868815541,8.6875423414092,8.80711468502769,9.47390559914855,9.28144485636242,9.37966296697221,9.32611346008221,9.17628959185406,9.32285839431821
"1430978_at",8.62643449638812,8.62692972395997,8.61747015361494,9.39522817668557,9.73746539363189,10.0479375177654,8.41421529559839,8.62366990501179,8.67450567364187,8.64745067932705,9.3374556143535,9.29218298961851
"1417400_at",7.42374834547613,7.54272295709486,7.30623090057022,8.20282024163784,8.37626024447449,8.4179092724432,7.10187373576419,7.51836871279771,7.53505300477742,8.29573511999119,8.51526620501929,8.4686709527848
"1427975_at",9.53898265187849,9.26767101854849,9.6064326500619,7.87104626059048,8.41297831279698,8.1501678282936,9.73431128437735,9.23060609830892,9.08731636869242,8.68040213696893,8.07519621130514,8.34434989643646
"1460352_s_at",9.33229149592992,9.19649235267987,9.58884303789394,8.75453321821523,8.84017614040247,8.74143112463223,9.30940445751562,9.50412364641607,9.31596484943523,9.26264414565296,9.09775253498324,9.28697184402562
"1450449_a_at",10.1221310386498,10.0765557442274,10.3128431855619,10.0313065983712,9.98968105945193,10.0934740746803,9.869454171026,9.7263484526871,9.68822432438874,9.38008347516486,9.52016825557683,9.30450911736769
"1416928_at",8.29708516130799,8.15575224070941,8.36435998164446,8.96947372117527,8.74366940335479,8.79705636903086,8.5026813534516,8.31891975174145,8.4315979805012,8.79300575471215,8.7470073499182,9.01312946313614
"1456582_x_at",7.02103326637469,8.08604107780991,6.62880955807917,7.71178068341603,7.20775982476638,6.47831682393583,7.39685141811946,7.4911147652196,7.08987235434924,7.29528229766489,6.79561639751506,6.97940596708776
"1427580_a_at",10.013684767856,10.002801800223,9.53852796022228,9.60110561410073,9.67618064740529,9.91530603473055,10.6337398402588,10.8051996702371,10.8268353913142,10.5855897743052,10.587050190076,10.7227336835019
"1434436_at",6.23907899735859,6.36095186721342,6.37292454379729,7.42228038331884,7.25397117731667,7.8428135658703,6.53684636585501,6.24197035299977,5.93233368544906,6.70051274517894,7.54723371219068,6.82015586029953
"1428776_at",6.39827550588957,6.42396217719773,5.81153018714544,9.02871498961186,9.33026465660777,9.27079479765097,6.54763139493228,6.63021395623646,6.75647304956266,8.10798296693551,9.31894724686185,9.54008903619449
"1431575_at",5.85470400305071,6.54252122967862,5.60334420929661,5.47035079593823,5.18922674737899,6.04498537476689,5.34076819567966,5.34143143322674,5.49031619094982,5.25380628266745,5.5300661937138,5.94948311293269
"1451437_at",8.00546821661579,8.25683431936404,7.72006543379583,8.83339122136985,8.60873510269852,8.59039235348317,8.08892037397194,8.44511084696529,8.1287488051138,8.60904282286008,8.62157309613495,8.34252483846253
"1426452_a_at",6.87995517111893,6.94120362379321,6.48514166557297,7.80800091064667,7.79189628297873,7.65322240868626,6.97963708554071,6.79445521792486,6.33792102934046,7.44902429086932,7.66932539763437,7.69525604972734
"1427214_at",5.67915184350654,5.09309339219014,5.97823116927308,5.72317740790917,5.80568397989987,6.05582149980945,5.85391620322823,5.51892819849483,5.86598037610444,5.31753065935655,5.84362884164713,5.34388805866167
"1439081_at",6.82718786335003,6.91337387652798,7.24089548476502,7.4454110317168,7.20588126200026,7.40160809325574,7.04606501207831,7.18674446236334,6.96477358912558,7.6138064128318,7.53418105383803,7.73103573275791
"1455421_x_at",8.42597962629796,8.51841770346311,8.62325252065768,8.52254026210007,8.59672295407044,7.91530758538016,8.46017998309356,8.72733951165228,8.53910703075336,8.26512151006879,7.90385996345099,8.06181298929173
"1423853_at",10.3239510932823,10.0194069253928,10.0302767052347,9.83316062076565,9.74753065862846,9.30306963674334,9.39593446205763,9.41319828087531,9.2863791508867,9.91717708457612,9.83089505860261,9.37379895537156
"1424169_at",6.65194977921076,7.4123336247391,7.30748360295991,7.17785111458725,7.53171568609056,7.69199167447738,6.8283120382904,7.16479283592731,7.56287546485182,7.05900235138644,7.84475897518641,7.60166849249931
"1423246_at",8.35484109378318,8.38810836193385,8.03274258153548,8.86024050052657,8.53020621390654,8.84386632664788,8.08825664901067,8.130309861652,8.01918264077079,8.61760674829246,8.84826726046273,8.52953328463038
"1416932_at",8.28192438053643,8.13948844003273,8.53333974067487,9.30980738634709,9.04521633826293,9.18464486729119,8.74636366699467,8.34952482963056,8.72270526278562,8.86428784127168,9.32393798502308,9.12330986365551
"1427205_x_at",6.20895839869781,6.57555343163981,6.50075934432142,7.74616093249627,7.46205091095046,8.20002758991092,6.47009802663595,6.02398704413073,6.41758650259512,7.19742203598481,7.73052923604839,7.55202546027967
"1437671_x_at",8.93102571013256,9.23667660822411,9.13986753686628,10.6473521280982,10.1361769694665,9.55465867384091,9.37990019042823,9.5781283447557,8.85294489922509,9.70531554470305,9.36984229820049,8.95391981592884
"1417969_at",8.9709162853953,8.41175570604987,8.63166477155593,8.5279818413492,8.45788582598397,8.02685131159736,8.95025324691396,8.41300378224825,8.8826912336021,8.98647257813236,8.60731030577957,8.73029488184033
"1429043_at",9.04564480610021,8.93488273841848,9.03520929720503,10.1032933840214,9.75821121776572,9.73993280140774,9.04236860163989,9.10910870441817,8.95023471036423,9.4846905517462,9.65713586019802,9.43656612578375
"1451326_at",8.46769438287767,8.27777859017738,8.59936627985386,7.60427164462081,7.91120392439944,8.1728784659433,8.27185533071055,8.46109213407798,8.46034869160932,8.05516183329426,8.20216783158013,7.95068953509308
"1448703_at",10.4947118079385,10.2641474939341,10.3441571765178,9.65366498680817,9.73578065681219,9.84393585441545,10.5535000827602,10.2748066518864,10.2367600258083,9.95924889842688,9.80348905098919,9.84759965688578
"1456542_s_at",9.21004279023157,9.44268691500496,9.22335641867251,9.18146235993685,8.67615225271134,8.7098826969556,9.47147138881548,9.47421980961381,9.20283576146153,9.06697115627168,8.69777581944724,8.7930718791914
"1420741_x_at",8.77375804339333,8.78827493137379,8.59179871229639,7.49397895036782,8.74747177799254,8.74344758252361,7.36888671006335,8.44323490779068,8.78706054187175,7.78904868551732,8.33704101528443,8.4254948068443
"1418546_a_at",8.52278515225715,8.62195202320168,8.46031066740414,9.13524860060306,9.11685733401307,8.88577373559948,8.48839178589257,8.38079841014758,8.38159103946657,9.10312093533362,8.99980235661066,8.95784482654302
"1426875_s_at",9.23527692773548,9.48365364285088,9.61898774051823,10.7157873907575,10.3318882405534,11.1024126662474,9.45058758559209,9.53241763370658,9.57104471598445,9.48514684916688,10.443749835637,10.1027947961921
"1434695_at",6.26383012086934,5.91766417881906,6.18392358649976,6.57096097154279,6.25974626905573,5.78652398965752,5.81617747525942,6.12280597629639,6.35749527426828,6.54359652594928,6.90892764340063,6.65890418960441
"1420339_at",7.42389744746034,6.85590521759581,6.87086162913824,7.47995436928212,7.12370028812876,7.31542262394261,7.78847237098378,7.70690271792963,7.64635477280757,7.54449677472264,7.62513508987568,7.76070960936992
"1422745_at",6.27409008875358,6.71574172330329,6.46510170759256,6.39033440705956,5.89225729867662,6.48645759698105,5.86887334325024,6.40886403471828,6.16900804935827,5.70377689419177,6.59204127302192,6.16961523190434
"1424494_s_at",7.7097609318295,7.7722974210504,8.10306507926487,7.91034944934458,7.91077707534969,7.85198818585305,8.35776879881968,7.99314693186846,8.53742019368046,8.52785696031434,8.13172247431909,8.38568578626836
"1426278_at",6.31290826698322,6.05767053859673,6.09157394799734,6.69231756589973,5.59358730871037,6.76596258123251,5.89237822463505,6.48442164326106,6.44109566330819,5.67916516382421,6.22902575749555,6.24620990015807
"1428089_at",10.4544619373179,10.4804283934958,10.4860105823899,9.76184252131295,9.73717599902477,9.88568111958189,10.4141703979293,10.3581639794083,10.2553873800411,10.0058829338172,9.70143851663675,9.81072250014606
"1421427_at",5.52519532920717,6.82492891247125,5.4959025917905,5.94130585455236,6.00876637791001,6.43955209935178,6.27501141174018,5.36907707168774,6.70530133788866,5.53632404433449,5.93098669412266,5.31506753164512
"1426666_a_at",9.68781567948499,9.47283883339365,9.83002361906854,9.88155421684709,9.56554041210075,10.1921153434997,10.6889165997076,10.540383199401,10.5426560421039,10.0995806892032,10.1289798432752,10.3691262347996
